AAA118|0
AAA123|0
AAA128|0
AAA198|0
AAA222|0
AAA234|0
AAA266|0
AAA267|0
AAA268|0
AAA270|0
AAA273|0
AAA274|0
AAA276|0
AAA278|0
AAA292|0
AAA296|0
AAA321|0
AAA333|0
AAA360|0
AAA361|0
AAA364|0
AAA365|0
AAA367|0
AAA374|0
AAA378|0
AAA459|0
AAA462|0
AAA463|0
AAA464|0
AAA467|0
AAA468|0
AAA469|0
AAA473|0
AAA493|0
AAA560|0
AAA562|0
AAA565|0
AAA566|0
AAA568|0
AAA571|0
